__label__5	结算 单单 号 哪里 可以 看到 啊
__label__0	订单 已经 发货 ， 没有 物流 信息 ， 平台 会 不会 处罚
__label__5	已 完成 的 订单 货款 在 哪里
__label__4	报名 活动 后 ， 是否 可以 继续 报名 ？
__label__6	京东 入驻 的 质检 报告 需要 盖章 吗
__label__1	京东 后台 企业 金库 改版 了 ， 怎么 查钱
__label__0	承诺 配送 时效 这么 设置
__label__5	待 结算     是 什么 意思
__label__4	平台 活动 促销 可以 删除 掉 吗
__label__5	  新 对 账单 应付 未 处理    
__label__5	在 哪 导出 结算 单
__label__5	京东 钱包 怎么 登不上
__label__5	账单 查询 什么 都 没有 怎么回事
__label__6	为什么 商标注册 证 上传 失败
__label__6	品牌 故事 怎么 进去
__label__1	企业 金库
__label__6	旗舰店 改 品牌
__label__4	5 月 有些 什么 活动
__label__4	活动 报名 前台 价是 多少 活动 期间 是不是 会 被 那个 时间 锁定
__label__9	拼团 怎么 报名
__label__5	京东 拼购 店铺 多久 结算
__label__5	怎么 实名 认证 企业 钱包
__label__5	卖出 的 账单 多久 到 账
__label__5	确认 收货 以后 货款 多久 到 卖家 账户
__label__5	为什么 京东 的 物流 费用 结算 单 怎么 导不 出来 数据 呢
__label__5	    这些 订单 都 是 入仓 完成 未结算 的   、  
__label__0	延迟 发货 报备 成功 了 就 可以 了 吗
__label__0	买家 规定 延迟 发货 怎么 处理
__label__2	拼购 订单 付款 后能 申请 退款 吗
__label__5	店铺 结算 的 问题 需要 注意 什么 呢
__label__0	客人 要求 延迟 发货 已经 打单 出库 怎么 处理
__label__5	我想查 一下 5 月份 的 仓储 服务费
__label__0	延迟 发货 报备 审核 人员 是 哪位 ？
__label__0	延迟 发货 如何 报备 呢
__label__9	怎么 发起 拼团 的 ？
__label__5	如何 样 看到 结算 金额
__label__6	品牌 名称 不 规范 怎么 处理
__label__6	    品牌 等级 是 什么
__label__6	店铺 如何 更换 品牌
__label__4	京东 的 跨店 3 免 1 是 怎样 免 的
__label__0	商品 订单 出库 时间 限制 在 哪里 看
__label__6	怎么 添加 第二个 品牌
__label__5	  忘记 京东 钱包 帐号   怎么办
__label__6	品牌 商标 类别 如何 选择 ？
__label__6	品牌 授权书 模板 给 一个
__label__6	商标注册 证 怎么 上传 不 上去
__label__4	这边 报名 多件 打折 的 活动 但是 怎么 客户 下单 之后 没有 打折 的 呢
__label__6	未 授权 的 品牌 能 删除 吗
__label__5	企业 店铺 银行 账户 信息 只能 绑定 对公 账户 吗
__label__5	现在 对账 改版 了 ， 我 在 哪里 把 钱 提取 出来 呢 ？
__label__6	jD 品牌 授权 到期 之后 没有 授权 如何 处理
__label__1	客户 理赔 到 小金库 的 钱 怎么 不能 体现
__label__6	怎样 添加 新 品牌
__label__6	旗舰店 ， 是否 只能 一级 授权
__label__5	商家 如何 查看 订单 税费
__label__0	24 小时 未 出库 订单 对 店铺 有 什么 影响
__label__9	拼购 在 哪里 展示
__label__6	pop 旗舰店 的 商标 授权书 模板
__label__0	我 想 报备 延迟 发货 可以 吗
__label__8	直赔 可以 退回 么
__label__6	品牌 评估 被 驳回 后 ， 我 应该 从 哪个 界面 进入 修改 ， 目前 我 都 无法 修改
__label__0	延迟 发货 扣分 罚款 吗
__label__6	什么 是 34 类 商标     在 哪个 窗口 上传
__label__0	未 按 约定 时间 发货 赔付
__label__5	结算 后 多久 打款
__label__4	活动 报名 怎么 参加
__label__5	收支 明细 哪里 看
__label__5	T + 1 结算 怎么 不 结算 了
__label__9	服饰 拼购 专营店 可以 上 多少 货 啊 ？
__label__5	这个 不是 说 付款 失败 吗 怎么 后台 没有 结算 单 信息 通知
__label__5	怎样 能 找到 结算 单 号
__label__9	拼购 ID
__label__4	满减 促销 是 什么 呢
__label__5	买家 确定 收货 后 ， 资金 什么 回转
__label__6	怎么 停用 品牌
__label__0	延迟 发货 已经 报备 了 什么 时候 审核
__label__5	我要 导出 这个 青龙 运费 结算 明细
__label__5	我们 公司 4 月份 的 结算 ， 到 现在 还 没到 账 是 什么 问题
__label__5	T + 1 是不是 隔 一天 就 可以 提钱 是 吗
__label__6	您好   品牌 授权 即将 到期   可以 更换 品牌 吗 ？
__label__4	跨店 活动 中 可以 修改 价格 吗
__label__5	客户 买 了 商品 钱 什么 时候 到 帐
__label__3	品牌 聚效 创意 图 的 尺寸 是 多少
__label__0	当天 发货 ， 如何 关闭
__label__5	你好       对 账单 现在 在 哪里 下载
__label__9	拼购 cps 也 必须 是 先 创建 拼购 的 产品 是 吗
__label__0	揽件 超时 预警 有 什么 用
__label__6	请问 品牌 信息 在 哪 填写
__label__5	物流 结算 问题 应该 找 谁 咨询
__label__4	我们 满减 被 驳回 是 什么 意思
__label__5	请问 结算 的 钱 是 结算 到 哪里 呢 ？ 钱包 和 银行卡 都 没 看到
__label__0	48 小时 揽件 及时 率 如何 提升 呢
__label__9	拼购 的 单子 在 哪里 看 呢 ？
__label__0	延迟 报备 怎么弄
__label__5	现在 在 哪 收款 呢
__label__1	怎样 将 余额 转入 小金库
__label__0	怎么 能 调整 发货 时间
__label__4	中秋 期间 V4 会员 专享券 ， 满 299 减 150 。 中秋 沿用 这个 活动 结束 为啥 客户 还 能 用 优惠卷
__label__5	已 出库 订单 ， 钱 什么 时候 到 账
__label__5	为什么 这个 月 导出 的 京东 账单     订单号 都 是 有 问题 的
__label__5	我 的 货款 一年 多 了 没有 结算
__label__5	商家 怎么 结算
__label__0	延迟 发货 的 投诉 追诉 期是 多久
__label__5	新 对 账单 应付 未 处理 这 是 要 哪里 处理 呢 ？
__label__3	为什么 我 的 京选 展位 - 店铺 推广 没有 展现 的
__label__6	京东 的 质检 要求 在 哪里
__label__5	京东 钱包 入口
__label__6	品牌 中 英文名称 有 要求 吗
__label__9	商家 可以 如何 通过 电话 联系 拼购 客服
__label__5	我 是 商家   怎么 查 我 京东 钱包 里面 的 金额
__label__5	如何 能 找到 结算 单 号
__label__5	在 哪里 下载 委托收款 证明
__label__5	考核 怎么 返利
__label__9	拼 购价 无法 设置
__label__8	您好 ， 这边 想 了解 一下 关于 那个 账单 中 出现 的 价保返 佣 和 价保 扣款 分别 是 什么 意思 呢 ？
__label__4	我报 的 京东 活动 审核 是 多少 天
__label__4	全 平台 京券 活动 在 哪
__label__6	我 想 问 一下 这个 品牌 资质 到期 的 问题
__label__0	发货 时长 是 多久
__label__3	品牌 聚效 的 人群 定向 溢价 是 只 限于 拉进 的 人群 展现 嘛
__label__6	上传 新 品牌 怎么 审核
__label__4	报名 活动 的 入口 在 什么 地方
__label__0	京东 发货 时效 多久
__label__6	个人 商标 ， 商标 授权 怎么 写
__label__5	下载 对 账单 明细 ？
__label__5	您好 ， 联盟 结算 是 什么 费用
__label__5	月 账单 在 哪里 下载 ？
__label__0	周日 无法 发货 怎么 报备 ， 避免 被 扣分
__label__0	如果 商家 不 发货 会 赔偿 吗
__label__5	付费 推广 的 具体 订单 可以 看到 不
__label__5	结算 单里 国际 物流 费是 什么
__label__5	京东 钱包 绑定 验证码
__label__4	阶梯 满减 ， 怎么 满减 的
__label__4	平台 活动 在 哪 取消
__label__5	结算 单 里面 的 佣金 是 什么 呀
__label__4	我 的 满减 活动 怎么 只能 设置 一个 呢
__label__5	京东 余额 提现 要 手续费 吗
__label__2	为什么 拼团 成功 了 不会 显示 订单
__label__0	卖家 应该 在 几天 之内 发货
__label__4	京东 家装 节 的 活动 报名 入口 在 哪
__label__9	拼团 活动 如拼团 人数 不够 是不是 会 自动 取消 呢
__label__0	怎么 设置 固定 时间 发货
__label__5	买家 确认 收货 后 多久 钱 到 账
__label__6	请问 拼购 商家 入住 需要 品牌 方 授权 吗
__label__8	直赔 是 到 哪边 账上 的
__label__0	618 期间 的 货 可以 延迟 多久 发
__label__0	延迟 发货 规定 是 什么
__label__6	你好 ， 资质 申请 中 的 质检 报告 需要 特定 的 第三方 机构 认证 吗 ？
__label__8	订单 优鲜 赔要 如何 申请
__label__5	京东 钱包 怎么 进入 ， j
__label__0	订单 报备 一直 说 错误
__label__5	钱包 倒挂 的 异常 好 了 没有
__label__5	京东 款 在 那里 看 的
__label__5	如何 开通 T + 1 呢
__label__6	你好   我要 在 京东 开 一家 报刊 店 ， 根据 咱们 京东 的 要求 ， 我 需要 报刊发行 部门 给 我 开具 一份 授权 ， 请问 授权 有 固定 格式 要求 吗  
__label__5	计费时间   结算 时间
__label__5	钱包 可以 绑定 私人 账户 吗
__label__5	往期 结算 单未 处理 是 什么 意思
__label__0	超过 48 小时 没 发货 了 有 影响 吗
__label__5	在 京东 后台 ， 怎么 进去 京东 钱包 里面  
__label__5	买家 确认 收货 后     钱 在 什么 地方
__label__9	怎样 获取   拼购 id  
__label__9	商品 拼购 在 哪里 设置
__label__4	最近 有 什么 活动
__label__0	如何 进行 操作 延迟 发货 报备
__label__5	京东 回款 如何 对账
__label__6	商标 修改 不了
__label__0	我 现在 有 一个 订单 ， 我 之前 设置 的 就是 99 天 发货 ， 现在 如果 在 48 小时 内 不 发货 会 有 影响 吗
__label__6	品牌 管理 什么 时间 好
__label__6	开设 旗舰店 ， 经营 品牌 为 自有 ， 是否 还 需要 销售 授权书 ？
__label__1	客户 怎样 看 小金库 提现 的 是否 到 账 呢
__label__5	钱包 费用 明细 在 哪 查看
__label__5	怎么 下载 运费 结算 单 呢
__label__5	怎么 提取 店铺 资金
__label__0	定制 商品 如何 延迟 发货
__label__0	下午 三点 下 的 单 刚刚 提示 延时 发货 超时 是 什么 情况
__label__0	发货 延迟 ， 怎么办 呢
__label__4	京东 平台 活动 哪里 报 的
__label__0	我 是 定制 商品 ， 不能 按 时效 发货 怎么办
__label__5	店铺 提现 明细 在 哪里
__label__6	品牌 申请 怎么 授权
__label__3	看 下 我们 的 品牌 聚效 为什么 不 展示
__label__5	订单 完成 后 金额 多久 到 京东 钱包
__label__0	怎么 设置 发货 时效 呢
__label__6	一些 无用 品牌 ， 我要 怎么 删除 呢
__label__4	满 100 减 10 这个 活动 有 ？
__label__0	清明节 放假 三天 不 发货 怎么 报备
__label__5	我 店铺 有 帐户 存在 倒挂 什么 原因
__label__8	怎么 看 一个 商品 有没有 价保
__label__0	延迟 发货 紧急 报备 的 标准 是 什么
__label__1	小金库 是 什么
__label__0	商品 发货 时间 怎么 设置
__label__5	  京东 钱包 用户名 在 哪里 看  
__label__5	什么 是 返利 协议
__label__5	怎么 查看 店铺 钱包 流水
__label__5	不用 结算 是 什么 意思
__label__1	企业 金库 的 钱 怎么 取出 来
__label__6	新 品牌 申请 需要 审核 多久
__label__5	代收 货款 怎么 看 进账 了 呢
__label__3	我 的 京选 店铺 怎么 不 展示 了
__label__6	关于 21 类 商标 需要 质检 报告 吗
__label__4	官方 活动 报名
__label__6	手持 质检 报告 是 什么 样子 的 要求
__label__6	无法 下载 产品 清单
__label__4	  活动 报名 模板 错误 怎么办  
__label__5	如何 登 企业 钱包  
__label__6	你好 ， 品牌 ID 勾选 错误 在 哪里 重新 改 啊
__label__1	顾客 小金库 无法 使用 怎么办
__label__5	  联盟 结算 是 什么  
__label__6	旗舰店 授权书 在 哪里 下载
__label__5	您好 ！ 我 公司 的 法人 变更 过 了 ， 已 拿到 新 营业执照 ， 店铺 后台 的 资料 如何 做 变更 ？ 这样 操作 是否 会 影响 店铺 入账 、 提现 ？ 店铺 是否 需要 重新 做 审核 而 暂停 销售 或者 限制 报 活动 ？
__label__5	您好     问 一下     京东 钱包 里面 的   冻结 的 钱     怎么 解冻  
__label__1	小金库 ， 顾客 怎么 查找 呢
__label__9	买家 拼团 后 如何 取消
__label__0	1 月 29 号 以后 的 订单 用 不用 延时 发货 报备
__label__9	拼购 ID 指 的 是 什么
__label__6	品牌 修改 如何 修改
__label__0	固定 发货 时间 怎么 设置
__label__4	京东 跨店 满减 活动 怎么 设置 的 呀
__label__6	在 哪 添加 品牌 信息
__label__5	我 找 不到   钱包 绑定 的 地方 了
__label__5	查看 京东 钱包 用户名
__label__5	怎么 更换 收款 账号
__label__0	延迟 发货 的 考核 标准 是
__label__5	结算 管理 规则
__label__6	商标注册 授权书 审核 时间
__label__6	催 一下 这个 品牌 的 审核
__label__9	拼团价 怎么 设置
__label__6	申请 产品 品牌     上传 不 上去 图片
__label__0	我们 这边 的 库房 因 下雨 进水 ， 导致 货物 泡水 无法 销售 ， 客户 下单 购买 了 商品 ， 我们 又 无法 发货 ， 这 怎么办 啊
__label__0	当日 发货 已经 开通 ， 为什么 显示 没 开通
__label__5	京东 拼购 店 的 结算 方式 要 怎么 看
__label__5	买家 确认 收货 后 几天 到 帐
__label__4	京东 是 有 什么 软件 可以 知道 近期 参加 活动 的 折扣
__label__6	旗舰店 独占 授权
__label__4	    营销 活动 通知 哪里 查看    
__label__9	2 人 拼团 哪里 设置
__label__6	如何 修改 已有 品牌 logo
__label__5	店铺 账款 在 哪里
__label__8	在 哪里 查看 商家 赔付 金额
__label__6	商标 授权 模版  
__label__0	当天 拍下 的 订单 当天 下午 5 天 出库 吗
__label__5	商家 入驻 开立 单位 银行 结算 账户 申请书 并 与 基本 存款 账户 信息 拼接 为 一张 图片 他 拼接 的 是 基本 存款   的 正反面 吗
__label__8	商家 直赔   是 退 到 哪里
__label__0	京东 多长时间 不 发货 可以 投诉
__label__6	品牌 申请 里 的 产品 清单 在 哪里 看
__label__1	进入 企业 金库 查看 余额 怎么 老 提示 安装 数字证书
__label__6	怎么 更新 3c 证书
__label__6	旗舰店 可以 卖 多个 品牌
__label__0	我们 的 订单 如果 一直 不 发货 是 违规 的 吗
__label__0	48 小时 揽件 及时 率 ， 这个 是 什么 意思 呢
__label__5	联盟 结算 是 指 佣金 么
__label__5	怎么 提出 来 京东 货款
__label__3	品牌 聚效 为什么 一直 没有 审核
__label__5	每个 月 几号 打 货款
__label__0	国庆 放假 发货 时间 怎么 设置 呢
__label__5	企业 钱包 商户 是 什么 号 ？
__label__0	新建 配送 时效 模板
__label__5	开通 钱包 的 路径 怎么 查看
__label__6	品牌 管理 里面 的 LOGO 如何 更改
__label__5	京东 钱包 付款 密码 怎么 看
__label__6	如何 查看 品牌 等级    
__label__8	直赔 是 付款 到 顾客 哪里 的 呢
__label__5	我们 店铺 为什么 到 现在 还 没有 结算 资金 呢 京东 钱包 里面 没有 一分钱
__label__5	在 哪 查询 提现 进度
__label__5	京东 拼购 店 货款 结算 周期 是 多长时间
__label__9	拼团 的 在 哪 查看
__label__5	我们 六月份 的 账款 还 没有 结款 呢
__label__8	直赔 从 哪里 开团
__label__6	添加 品牌 授权 了 ， 多久 通过
__label__6	添加 品牌 产品 清单 在 哪里找
__label__9	设置 拼购 的 折扣 可以 调整 吗
__label__1	京东 金融 首页 怎么 进去
__label__5	京东 钱包 月 账单
__label__5	想 每个 月 月 结 那边 是 如何 核算 金额 的 呢
__label__5	30 天 保价 怎么 开通
__label__6	怎么 修改 商标
__label__0	订单 预计 最 晚 出库 时间 在 哪 设置
__label__5	店铺 欠款   怎么 还
__label__0	承诺 配送 里 的 节假日 是否 发货 包括 春节 吗
__label__2	拼团 时间 到 了 ， 没有 人 拼 成功 ， 订单 会 在 后台 待 发货 中
__label__2	拼购 订单 付款 成功 什么 时候 可以 在 正常 出库 状态
__label__4	商品 参加 满减 促销 的 情况 下 ， 可以 修改 价格 吗
__label__4	请问 刚 上架 的 商品 可以 报名 活动 吗
__label__5	二级 商户 号 加载 失败
__label__5	POP 平台 代收 配送费 与 代收 青龙 配送费 有 区别 吗
__label__5	企业 钱包 怎么 转账 到 个人账户
__label__5	应 支付 金额 跟 结算 金额 为何 不同
__label__5	货款 多久 一结
__label__4	618 活动 中 200 - 30   为什么 没有 减
__label__0	怎样 删除 配送 时效
__label__0	我们 未 按 约定 发货 ， 是 赔付 多少
__label__5	如何 进入 钱包 后台
__label__5	青龙 平台 里 的 结算 单 为什么 看不到
__label__5	客户 确认 收货 后     货款 什么 时候 到 商家 账户
__label__5	应收 账款 怎么 查
__label__9	团购     客户 可以 一次 买 两个 吗
__label__3	我 投放 品牌 聚效 ， 落地 页 的 链接 总是 不 对
__label__4	京东 风向标 显示 超过 20%   为什么 不能 报名 后台 活动 呢
__label__5	交易 成功 的 钱 在 哪 提取
__label__5	怎么 收款 呀 现在
__label__8	我 这个 商家 直赔 怎么 开通 不了
__label__2	拼购 订单 超过 24 小时 未 发货 会 被 处罚 吗 ？
__label__6	如何 在 搜索 栏上 显示 品牌
__label__2	拼购 订单 怎么 查询
__label__5	银行账 在 哪里 导 数据 了
__label__0	延时 发货 报备 ， 是 系统 审核 的 是 吗
__label__5	嗯 呐 那 京东 钱包 企业 账户 审核 需要 多久
__label__6	如何 申请 停用 品牌
__label__5	确认 收货 后 多久 可以 申请 收款
__label__5	账期 结算 多久
__label__4	怎么 登录 活动 系统 ？
__label__0	未 按 约定 时间 发货 处罚
__label__1	卖家 小金库 怎么 开通
__label__2	拼团 未 成功 怎么 取消 拼团 中 的 订单
__label__5	充好 值后 怎么 把 钱 分到 账户 上
__label__5	现在 京东 钱包 结算 什么 情况 ， 提示 倒挂
__label__5	京东 钱包   企业 版   怎么 进入
__label__6	电风扇 类目 扣 几个 点 的
__label__6	多次 上传 新 品牌 的 资料 ， 视图 都 是 对 的 ， 为什么 上 传上去 就会 变横式 的
__label__0	延迟 发货 紧急 报备 找 谁 审核
__label__0	延迟 发货 需要 报备 吗
__label__5	  结算 管理 - 境外 银行 信息   ， 填写 完后 审核 要 多久 呢 ？
__label__0	预报 备 延迟 发货单 多久 审核
__label__5	京东 钱包 审核 驳回 怎么 处理
__label__9	设置 了 拼购 的 产品 就 不能 再 设置 加价 购 了 吗
__label__5	t + 1 是 怎么 开通 呢
__label__5	怎么 看 货款 到 账
__label__4	报 了 活动 ， 店铺 里 怎么 没有 活动 标识 。
__label__5	京东 钱包 位置
__label__5	店铺 的 京东 钱包 怎么 进入
__label__6	商标 现在 还 转让 之中 ， 就 用 不了 吗
__label__8	未 发货 赔付
__label__5	这个 订单 ， 我 这边 没有 查 到 回款 怎么办
__label__8	如何 创建 京豆 理赔
__label__2	在 哪里 可以 看 拼购 还 为 成功 的 订单
__label__5	京东 钱包 扣费 开票 怎么 开
__label__9	拼购 店 ， 取消 拼购
__label__5	买家 收获 了   为什么 卖家 没有 收到 款
__label__5	在 吗 结算 的 时候 有个 代收 配送费 是 什么
__label__5	代收 货款 是 和 其它 款 一样 结账 吗
__label__0	定制 类 商品 ， 如何 设置 发货 时间 ？
__label__2	拼 团购 什么 时候 发货
__label__6	帮 我 查询 一下 品牌 信息 为什么 驳回 了
__label__6	品牌 过期 了 怎么 搞
__label__5	京东 拼购 店铺 货款 货款 什么 结算 方式 系统 默认 是 按 月 的 吗
__label__5	京东 款 在 那里 的
__label__5	我 的 京东 钱包 付款 不了 为什么
__label__5	怎么 查看 一段时间 内 ， 我 还有 多少 钱 到 账
__label__5	你好 ， 我们 重庆 这边 已经 取消 银行 开户 许可证 了 ， 上传 识别 不了 怎么办
__label__0	一般 多久 发货
__label__6	品牌 资料 修改 怎么 操作
__label__0	删除 承诺 配送 时效
__label__5	网 银钱 包 哪里 开通
__label__6	品牌 授权 审核 未 通过 是 什么 原因
__label__2	拼购 订单 为何 还是 显示 调度 中
__label__6	  入驻 品牌 营销 平台 并 授权 公众 号 到 JZONE 有 什么 用
__label__3	品牌 聚效首 焦图 的 尺寸 要求 是 什么
__label__5	店铺 未 完成 结算   哪里 可以 查看
__label__6	品牌 一直 侍 审核  
__label__6	如何 进行 品牌 删除
__label__4	参加 活动 下载 SPU 版本 ， 怎么 下载 出来 的 是 SKU
__label__4	怎么 设置 老拉新 活动
__label__0	发货 时间 不 在 7 天 之内 可以 吗
__label__8	商家 直 赔到 哪里 ？
__label__5	客户 已 收到 货   请问 什么 时候 收到 货款 ？
__label__5	京东 钱包 提款
__label__5	  账户 可用 余额 如何 提现  
__label__9	京东 拼购 设置 在 哪
__label__5	京东 钱包 没有 实名 认证 可以 充钱 进去 吗
__label__5	结算 单要 如何 导出
__label__6	国有 品牌 需不需要 上传 图片
__label__6	你好 ， 请问 哪里 可以 下载 品牌 授权书 ， 需要 个 版本
__label__9	拼购 一次 只能 设置 一款 商品 吗
__label__6	品牌 通过审查 后 ， 为何 商品 不能 上架
__label__0	紧急 延时 报备 都 快 超过 24 消失 了 还 没有 审核
__label__8	京东 直赔 可以 原 路 返回 吗
__label__4	拍拍 夺 宝岛 的 活动 规则 是 怎么样 的 呢
__label__6	你好   怎样 删除 品牌
__label__0	京东 多少 时间 未 发货 属于 违规
__label__6	品牌 申请 大概 多少 审核
__label__5	京东 的 T + 1 怎么 开通
__label__4	报名 模版 是 什么 ？
__label__6	申请 品牌 资质 提交 后 怎么 修改
__label__5	怎么 查看 未到 账 的 订单 呢
__label__5	如何 提款 到 个人 银行 账户
__label__5	催收 货款 是否 返还 商家
__label__0	报备 延迟 发货 后 可否 不 发货 ？
__label__6	怎么 拿到 授权
__label__5	两个 品牌 能 用 一个 京东 钱包 吗
__label__5	怎样 修改 京东 钱包 付款 手机号
__label__6	品牌 授权书 下载 链接
__label__6	入驻 京东 品牌 商标 要 满 多长时间
__label__6	质检 报告 是否 必须 为 第三方
__label__5	网 银钱 包 扣款 如何 查询
__label__5	现在 那个 京东 钱包 从 哪里 进入
__label__5	确认 收货 钱 多久 到 账户
__label__6	请问 什么 是   品牌 旗舰店 的 独占性 授权 文件  
__label__8	价保 扣款 是 什么 意思
__label__5	  FBP 店铺     开通   T + 1 结算     流程
__label__6	怎么 取消 品牌
__label__9	拼购 开团 怎么 取消
__label__5	快递 结算 在 哪里 查
__label__0	买家 刚 拍 了 2 单 ， 要求 十月 9 号 才 发货 ， 这样 可以 吗
__label__6	品牌 管理 授权 审核 怎么 没 通过
__label__6	旗舰店 可以 发布 多个 品牌 吗
__label__0	现在 超时 未 发货 是 怎么 处理 的 ？
__label__5	店铺 己经 开通 了 T + 1 怎么 账 还是 没有 当天 结算
__label__6	品牌 审核 需要 多久 ？
__label__5	拼购 店 结算 周期 是 多久 呢
__label__8	无货 如何 赔付
__label__0	延迟 发货 会 删除 商品 么
__label__5	京东 钱包 收款 至 余额 都 点 哪来
__label__5	我 是 那个 第三方 商家 用 的 ， 网 银钱 包 网址 是 什么
__label__4	买三免 一是 什么
__label__5	总账 怎么 查
__label__5	冻结资金 如何 转 出
__label__4	试吃 活动 是 怎么 做 的
__label__5	联盟 结算 每天 的 明细 在 哪里 查看
__label__4	旗舰店 能报 的 活动 ， 专营店 不能 报 吗
__label__5	rtb 充值 多久 可以 到 账
__label__3	我 设置 品牌 聚效 ， 图片 推广 ， 落地 页 如何 落地 到 APP 首页
__label__0	京东 时效 模板 在 哪里 可以 删除
__label__6	检测 报告 多久 过期
__label__6	商标 有效期 是 多久
__label__5	我 的 钱 到 哪里 去 了  
__label__5	结算 审批 通过 后 多久 到 账
__label__0	为什么 发货 紧急 报备 后 ， 还是 有 发货 预警
__label__6	商标注册 证 有效期 多久
__label__0	周六日 不 发货 怎么 遵守 48 小时 发货 规则
__label__5	订单 货款 提现
__label__6	我 的 品牌 到期 ， 如何 续期
__label__5	您好 ， 我 想 查询 下 之前 卖过 的 那本书 怎么 查询 啊
__label__5	京东 商户   怎么 两台 电脑 都 可以 登陆
__label__5	如何 查看 结算 明细 查询 路径
__label__5	账户 收款 在 哪里
__label__5	开通 了 T + 1 要 怎么 提现
__label__5	请问 2018.10 的 货款 至今 还 没有 到 账  
__label__3	我 的 耐 吉斯 品牌 聚效 后台 什么 展示 都 没有 啊
__label__4	活动 促销 的 成交 金额 成交 转换率 在 哪 看
__label__1	买家 小金库
__label__5	钱包 提现 时候 提示 有 倒挂 然后 没有 查询 到 有待 缴费 呀
__label__4	怎么 取消 满减 活动
__label__5	商家 收款 账户 查询
__label__5	京东 钱包 可以 提现 吗
__label__6	品牌 申请 一直 是 待 审核 状态
__label__5	结算 单跑 哪里 去 了
__label__5	POP 项目 供应商 结算 单 怎么 看
__label__5	怎么 看 店铺 绑定 没有 绑定 钱包
__label__5	买家 付给 我 的 钱 我 怎么 提出 来
__label__3	品牌 聚效 推广 能 设置 单品 推广 不
__label__9	怎么 删除 新人 拼购
__label__1	在 哪 进入 京东 金融 企业 版
__label__4	哪里 可以 参加 活动 呢
__label__3	品牌 聚效里 的 京选 店铺 的 匹配 方式 是 什么
__label__4	三免 一 活动 ， 同一个 店铺 的 3 个 产品 可以 吗
__label__5	保价 费 怎么 查
__label__9	拼购 在 哪里 设置  
__label__0	麻烦 帮忙 报备 一个 订单 延迟 发货
__label__5	  纳税人 识别 号   在 哪里 查
__label__6	申请 店铺 的 时候 品牌 如果 是 自有 品牌 怎么 填写
__label__5	怎么 看 我 店铺 绑定 的 钱包
__label__5	京东 钱包 无法 提现 昨天 到 今天
__label__2	拼购 有效 订单 是 什么 意思
__label__5	商家 账户 流水 转账 费项 是 什么 费用
__label__6	品牌 审核 分配 多久 审核
__label__4	提报 活动 在 哪里 申请 呢
__label__5	钱包 怎么 付款 ？
__label__6	商家 所售 商品 与 品牌 不符
__label__5	钱 在 哪里 提现
__label__1	京东 小金库 里 的 钱 如何 提现 的
__label__5	京东 对 账单 在 哪里 获取
__label__9	拼购 活动 入口
__label__6	品牌 认证 哪里 上传
__label__6	我 的 品牌 申请 授权 怎么 一直 都 没动静
__label__5	店铺 的 往期 结算 的 钱 在 哪里
__label__5	如何 收款 至 余额
__label__6	品牌 资质 审核 人 通过 后 ， 怎么 上架 商品  
__label__6	品牌 授权 时间 写 多久
__label__0	未 按 约定 时间 发货 处罚 的 标准 是 啥
__label__4	家装 节 活动 怎么 参加
__label__5	在 哪 查看 代收 配送费
__label__5	我 已 完成 的 订单 金额 有 一万多 ， 怎么 收款 管理 里面 就 1300 多元 ？
__label__1	企业 金库 的 钱 ， 怎么 不能 提现
__label__6	乱 绑 品牌 怎么 处罚 的
__label__5	怎么 提现 到 公司 账户
__label__6	专卖店 品牌 申请
__label__5	  怎样 导出 账单  
__label__5	京东 快递 运费 怎么 收取
__label__5	商城 账号 如何 关联 钱包  
__label__9	拼购 活动 怎么 停止
__label__4	平台 活动 一般 周期时间 是 多久 ？
__label__5	买家 确认 收货 后 货款 什么 时候 到 卖家 账户
__label__9	京东 拼购 玩法 介绍
__label__0	商品 发货 延迟 如何 设置
__label__5	如何 结算 订单
__label__5	为什么 我 的 订单 交易 成功 了 ， 我 的 京东 钱包 没钱 呀
__label__6	拍拍 二手 需要   品牌 授权   吗
__label__0	你好 ， 定制 商品 发货 时长 30 天 怎么办
__label__5	京东 钱包 提 不了 现是 什么 原因
__label__5	FBP 模式 查询 账单 在 哪里 查询
__label__6	亲   你好 .     在 搜索 端 搜 品牌 词 出来 的 那个 是 在 哪  
__label__5	钱包 能否 提到 个人账户
__label__5	收款 至 余额 在 哪儿
__label__0	关于 延迟 发货 超时 订单 是 就要 扣分 的 订单 吗 ？
__label__5	如何 查看 账户 岳
__label__5	我 想 T + 1 怎么 开通
__label__5	如何 提 现在 私户  
__label__5	交易 完成       金额 到 哪里
__label__4	企业 购在 哪里 报名
__label__5	结算 的 账户 可以 是 基本 用户 吗
__label__0	揽件 时效 怎么 变短 了
__label__0	周末 商家 不 上班 怎么 设置 不 发货
__label__0	28 号 下单 30 号 发货 算 延迟 发货 吗
__label__5	确认 收货 的 钱 都 去 哪 了
__label__5	客户 对公 转账 的 钱 是 到 哪里 呢
__label__0	6.18 活动 发货 时效 要求
__label__0	订单 延迟 发货 报备 是 谁 审批 的
__label__4	如何 退出 跨 店铺 满减 活动
__label__9	京东 拼购 id 在 哪
__label__0	承诺 配送 时效 设置 后 多久 生效
__label__5	订单 收款 在 哪里 显示
__label__0	京东 是 客人 付款 后 多少 小时 内 必须 发货
__label__5	京东 钱包 提现 提 不了 说 是 存在 倒挂 什么 情况
